03:3DEHAI-1,TL2:3sk21cf1,TL2:3sk22cf1,TL2:3sk21a1xq01,TL2:3sk22a1y2,TL2:3sa11cq1,TL2:3sa12cq1,tl2:3YQNOCK
266.8157043,117.9922943,92.39565277,42.59735107,33.63727951,369.1368713,368.2866211,31.51938248
266.7980347,117.0415649,88.16140747,41.91331863,32.835289,372.167572,361.1521301,29.40005493
266.8161011,121.3319168,86.03369141,43.41120148,33.05945206,390.1247559,371.8669434,27.86505127
266.834137,124.2060318,87.30916595,45.13152313,33.43737411,420.58999630000005,400.338562,25.53706932
266.8522034,131.1269836,93.30027771,47.22432327,35.96792603,485.9068298,447.77496339999993,26.14160919
266.87023930000004,172.19636540000005,103.7182846,56.11000061,41.461689,601.6427002,573.0847167999998,28.58689499
267.0327454,124.3124771,92.83200836,44.59934998,35.18661499,426.38034060000007,409.8080139,24.96721458
267.0507813,128.118988,96.02901459,46.49557495,36.58982086,439.8485107,430.994812,26.3552475
267.0688477,123.0328598,95.59753418,44.64157486,35.76013184,406.1014709,401.12606810000005,28.53268433
267.0869141,122.71836090000002,92.52181244,44.56209946,34.78885651,397.0008545,396.2411804,31.59940910000001
267.10495,121.9749222,89.01941681,43.41739655,34.20937347,401.8273315,375.795105,31.44220543
267.1230164,120.4416351,88.40826416,43.79224777,34.08729172,389.7748413,381.1765747,28.75365448
267.1410522,120.8207092,87.79711151,43.47420502,33.90752792,386.3190002,376.4121704,28.14394188
267.1591187,118.3642273,87.18595886,42.52327728,33.09329605,363.570343,348.3736877,28.78329277
267.1771851,119.4344635,84.77002716,42.5497818,32.65678406,375.5215149,352.2380676,29.24840164
267.19522090000004,120.6222763,84.67456818,43.25559616,33.18330383,396.4365234,362.1561584,28.92778206
267.2132874,124.5612335,86.67147064,45.05571747,34.50508118,410.7337036,396.1203613,27.5608139
267.2313538,125.4358826,90.7437439,45.33962631,35.6211586,440.00964360000006,404.0791626,28.81485748
267.2493896,131.5509338,94.90873718,47.91275787,37.02440262,453.0829773,446.532196,30.1284256
267.26745609999995,129.1113892,99.0619812,46.37359238,36.9757309,427.3536987,433.2590942,32.20166397
267.2854919,124.4548111,95.40299225,44.19316483,35.32276535,404.47052,394.8404236,34.69044495
267.3035583,122.0510941,91.7440033,43.90289307,34.57185364,398.4621582,375.9970703,36.22426224
267.3216248,123.7693405,90.35045624,44.46364594,34.74807739,406.3144836,388.732605,31.89489174
267.3396606,124.1601563,91.37860107,45.16651535,34.92429733,405.2157288,388.9848022,29.30605316
267.3577271,124.8093567,92.40674591,45.63035202,35.10052109,427.51623539999986,404.6322632,28.28121567
267.37576290000004,125.5802155,94.39655304,45.47061539,36.04195786,422.4760742,411.0239563,29.71326828
267.3938293,125.82800290000002,94.0287323,45.39868927,35.91002655,423.15625,410.22903439999993,30.34145546
267.4118958,125.1009903,93.04786682,44.93740845,35.52205658,416.0655518,408.3036194,31.84010696
267.42993160000003,121.44685359999998,92.06700134,43.97377396,35.13408661,391.4298401,397.0658875,32.09973526
267.447998,122.8955536,91.08614349,44.48435593,34.78467941,410.2911072,402.3292542,31.37461853
267.4660339,121.6184769,90.10527802,44.16200638,34.24577713,400.457489,392.223114,30.20655823
267.4841003,120.3327408,89.12441254,43.40477753,33.70687866,387.6859131,370.7418823,28.90955162
267.2609253,122.9692154,88.68653107,44.16674042,34.06690216,401.5375671,392.8422852,29.7138443
265.9891357,123.8769531,88.61061859,44.19603348,34.87638855,397.253479,397.3188477,29.15422821
264.7173462,123.698967,88.53471375,44.03889084,34.14091873,397.0717468,390.8721619,28.0477829
263.44555660000003,124.4795074,89.56773376,45.12720871,34.73757935,433.6582336,392.9536438,29.61821938
262.1737671,122.2619629,93.40567017,43.81553268,35.42683029,405.8899536,401.0110779,29.57116699
260.9020081,121.6117172,91.06389618,44.02011871,34.45532227,389.8464966,380.0955505,29.78856659
258.358429,124.5176163,92.25587463,45.00263214,34.80908585,462.8401489,413.685791,30.77776146
257.0866394,130.7434387,97.1234436,47.57393646,37.33601761,443.4706421,450.7097778,29.47729301
255.8148651,130.12747190000002,99.63134766,47.25999451,38.08877563,441.2472229,451.9745789,30.85051537
253.27130130000003,119.9950256,96.42203522,43.14065933,35.4385643,384.06176760000005,381.1092224,36.20892715
241.8252563,117.68840790000002,88.15171814,42.66157913,34.276474,389.39865110000005,403.7381592,31.44020081
240.5534668,122.9223785,88.42990875,43.90052032,32.89770889,427.6158752,406.7292786,25.11182022
239.2816925,129.2060547,77.01037598,46.71998978,29.20485115,459.5387268,456.1827698,23.46805382
238.1893311,143.1383209,79.21952057,51.44157028,32.70351791,534.8450928,532.2575072999998,24.55802155
238.1501465,147.3830261,91.74539948,51.5968895,36.48939133,516.7154541,540.2764892999999,28.17306328
238.1109619,138.2581482,92.07926941,49.34078217,35.41269684,499.0253906,533.817688,33.18727493
238.0717773,125.339859,88.98001099,44.78822327,33.13935471,422.6057129,465.6809998,41.40903091
237.7191315,124.2220993,90.15105438,44.75625229,33.54421997,394.9197998,447.4022217,49.64891815
237.6799469,117.2160721,82.25511169,41.52304077,30.52972794,373.312439,384.7564392,52.79850388
237.6407623,114.508194,79.15409851,41.11555099,29.86607361,378.431488,368.94577030000005,44.70087433
237.6015778,119.0617218,81.03139496,42.59284973,31.13737106,379.219574,403.57278439999993,33.80586624
237.56240840000004,123.6919403,84.1799469,44.42365265,32.06375885,436.182251,434.3289795,27.5335598
237.5232239,121.8540192,89.45323944,43.81171799,34.33559036,401.83294680000006,422.18246460000006,28.75323677
237.4840393,123.3344879,91.36199188,45.26144791,34.56521606,441.5338745,433.4167175,30.62631226
237.4448547,128.7787933,98.14464569,46.68080521,37.48724747,442.7157288,487.4137878,34.72651291
237.4056702,125.98958590000002,100.3811035,45.37290192,37.31135178,446.3743286,454.45251460000014,33.14100647
237.3664856,124.8986816,99.06984711,44.40677261,36.72767639,418.8457031,446.7972412,35.29193115
237.327301,127.0689087,99.68612671,45.96688843,37.41004944,425.682251,480.97366330000006,36.64589691
237.2881165,121.3752518,97.24227142,43.81832886,35.96289063,419.17895510000005,425.8583984,35.08608246
237.2489319,123.9225311,95.83971405,44.03194046,35.65475082,428.1774292,415.8131104,32.54106522
237.20974730000003,122.7623291,98.12150574,45.19478989,36.29108429,429.57659910000007,441.30316160000007,32.44241714
237.1705627,128.1383057,100.5104446,45.95544815,38.01691818,448.9487915,468.0255127,29.54626274
237.1313782,124.149971,103.1190567,44.4588623,37.55350113,408.5451355,459.3985901,29.8427887
237.0922089,119.829422,98.36564636,43.09848785,35.53715134,396.717926,419.7926636,31.31440544
237.05302430000003,122.28989409999998,97.06054688,43.78948975,35.56223679,419.2239685,429.4768982,33.25865936
237.0138397,123.6468201,98.77271271,44.14464569,36.21523666,429.7793579,434.3105469,30.56406403
236.9746552,124.9418182,100.4848709,45.04324341,37.64586639,422.1473694,464.21206669999987,28.27823448
236.9354706,124.6076889,102.0993423,44.73818207,37.29965973,421.83169560000016,445.8950806,29.51806831
236.896286,126.9586945,103.7029495,46.36087036,38.03753281,464.3494263,471.44714360000006,31.31702423
236.8571014,130.1022949,107.9628906,46.88399506,40.1047554,469.6889954,492.0149536,32.58003235
236.81791690000003,130.34442140000002,112.4907684,47.35811996,40.63669586,456.7713013,505.2357178,31.89459419
236.77873230000003,127.0637054,110.994606,45.82575607,39.95608139,430.8816223,481.3497314,34.29972839
236.7395477,124.729599,105.5136108,44.4764061,38.14701462,412.5532837,440.8010254,36.38192368
236.7003632,119.68666840000002,98.25297546,43.71549606,36.01152039,410.5483704,410.515625,35.95273209
236.6611786,121.9814453,97.55249786,43.68513489,36.03056335,405.0628662,413.7867432,33.14134216
236.62200930000003,127.3645477,99.34182739,45.8066864,37.22533417,446.3993835,472.7611694,29.7206192
236.5828247,126.7908249,105.8904572,45.51449203,38.90789795,433.3548279,464.5723572,29.69518661
236.5436401,126.8972015,105.689209,46.67127991,38.89323425,451.3904114,459.42816160000007,30.29809189
236.5044556,134.0658875,107.0350952,48.76552582,40.28524779999999,475.0186768,531.1660156,33.91718292
236.465271,134.3127747,117.4803696,48.95713806,42.93908691,463.2966309,534.1688843000002,33.35792923
236.4260864,133.8141479,115.89192959999998,48.45882034,41.30668259,447.3259888,504.9205627,33.74664307
236.3869019,134.48692319999998,113.4127808,48.52658081,41.27120209,431.78967289999986,493.635498,37.58098221
236.3477173,135.15969850000002,108.094986,48.59434509,38.48121643,403.5299988,447.3397217,35.73689270000001
236.3085327,135.8324738,103.6862946,48.66210556,38.2611618,429.867218,464.4766541,32.62007141
236.2693481,136.505249,109.4808502,48.72986603,41.00428009,450.7183533,496.6974487,28.01449013
236.2301636,135.43409730000002,113.6755371,49.59105682,41.33753586,482.7095337,511.46438600000016,23.93934631
236.190979,140.099472,119.3756485,50.76868439,43.3211174,480.6375427,537.0980835,23.06739235
236.1518097,149.4078217,121.1316833,51.8265419,43.60039520000001,494.45022580000006,567.1033936000001,22.75165176
236.1126251,139.086792,122.3280182,50.21047974,43.17218018,494.5661926,534.4830933000002,24.741642
236.0734406,143.8222656,123.1087189,50.46757507,43.76000214,481.03002930000014,555.2224731000001,25.4730854
236.034256,132.7025452,118.3405609,47.53524017,41.34342575,450.2268982,493.86203,26.01953697
235.99507140000003,131.7189178,111.8111115,47.35737228,39.92467117,436.3663025,485.0655823,24.87449837
235.95588680000003,128.9327698,107.8196487,46.78340912,39.77528763,443.8002625,465.9862366,24.747509
235.9167023,137.78651430000002,112.6258774,50.64944458,41.29122543,506.8085022,541.0808716,22.30305862
235.8775177,145.2933502,124.7792282,50.71590042,43.92319107,507.8079834,544.845459,21.39450645
235.8383331,147.5322571,128.90246580000002,51.58369064,44.79173279,514.1018677000002,575.6773071,22.96617126
235.7991486,158.45335390000002,130.9990692,53.49282837,45.116539,560.723999,607.8579102000001,28.33982849
235.759964,151.0838928,135.9775085,51.97721481,45.78233337,538.2567138999998,578.9329223999998,30.46497345
235.72077940000003,149.6923523,131.8705902,51.83734894,45.89846039,516.6849976,578.6612549,30.10792923
235.6816101,145.5890656,130.7693787,51.2165451,45.12994385,525.7394409,561.8205566,32.54272461
235.6424255,147.46842959999995,132.575531,51.64662933,45.45598602,532.5026245,578.5936889999998,30.2890377
235.60324100000003,147.9201813,134.59432980000003,51.50294876,45.7820282,510.92813110000014,578.7335205,28.99882889
235.56405640000003,136.0661469,129.2519531,48.96124649,44.20661545,470.604248,535.2749633999998,29.50586128
235.4856873,127.6292191,115.312355,46.18548965,40.59492111,427.4179688,500.87377930000014,25.47214317
235.4465027,131.9770813,115.4492264,48.21756744,40.49745941,466.8704834,517.8076781999998,23.3727417
235.4073181,129.27026370000002,118.6847305,46.21303558,41.72625351,411.6553955,489.0031433,22.368927
235.3681335,127.8375549,112.4385452,46.268116,38.80951691,440.3770752,477.2315979,21.81659126
235.328949,125.7287979,109.0563889,44.98507309,38.71868515,427.6822205,462.3320313,26.23240662
235.2897644,127.4101334,107.09655,47.04360962,38.56555557,449.4928284,471.250061,24.78399277
235.2505798,145.79934690000005,112.7708282,51.34646988,42.59104538,536.2530518,543.4089355000001,25.80857849
235.2114105,172.48297119999995,126.7141266,55.13214874,45.32807922,559.001709,598.2328491000002,26.36426926
235.1723022,171.14657590000004,136.0271606,55.30851364,47.78891754,551.2243652000002,628.0527344,31.64840698
235.1917572,143.88093569999995,130.69618229999998,50.60146713,44.35827255,483.20538330000005,551.6506958,40.40311432
235.2111969,136.8080292,119.0451584,49.92459488,42.29972076,492.7449341,536.9199829,43.22104645
235.2306519,131.0408173,117.6673813,47.66746902,41.33762741,453.6451721,506.8038635,37.39067078
235.2501068,129.4033203,111.96965790000002,47.00569534,39.68264008,442.4969482,483.84832760000006,29.29324341
235.2695618,123.335083,106.0639877,44.28089905,38.37158203,396.5406799,423.78372189999993,27.20617867
235.2890167,124.2144241,99.18391418,44.8608284,37.07453156,420.1660767,437.51474,26.25089645
235.3084717,133.7433014,101.8560944,48.67976379,38.0375824,472.4261475,493.5005188,26.70440674
235.3279266,133.3004761,110.2360535,48.30931854,40.95584488,460.27835080000006,504.9503174,24.21440125
235.3473816,142.3652649,113.9304276,50.88037872,41.87757111,504.0905457,542.9034424,26.76862907
235.3668213,139.7030792,116.3347549,50.04455566,42.05860519,489.0968323,523.9355469,32.52509689
235.3862762,137.2822876,116.1646194,49.30454636,41.44649124,486.565918,520.4440918,34.52729797
235.4057312,133.3838196,113.5528564,48.03873062,41.01737976,457.8410645,507.5447998,36.6142807
235.4251862,134.1075439,110.7191315,48.98921967,40.10696411,465.0538025,496.8535156,34.74843597
235.4446411,130.1451721,107.934494,47.13320541,39.03611374,446.3357849,467.7676697,32.96673584
235.4640961,129.78324890000002,106.5735474,47.26968384,38.47880173,441.3151245,469.0778198,30.55078888
235.483551,133.9229889,107.3710709,48.76406479,40.15009689,462.1183777,508.5947876,29.98632813
235.503006,133.0806122,110.0506744,47.99876404,40.16559601,454.2599487,490.4699402,29.19164085
235.5224457,137.06152340000003,109.8444366,49.37376404,40.96665573,485.6856384,529.0136719,29.88989639
235.5419006,135.9718018,114.60905459999998,49.16546631,42.23170089999999,471.130127,543.9395142000002,32.15143967
235.5613556,142.98530580000005,119.442749,51.31797409,42.18681717,508.1072388,556.2926025,30.78823853
235.5808105,141.84815980000005,121.83314509999998,50.58599854,43.26987839,493.6715698,552.9703369,32.76306915
235.6002655,132.5375519,118.1953659,48.3338356,41.99367905,447.0006714,510.1764832,32.67036819
235.6197205,128.147583,111.3094711,46.26192093,39.66355515,427.9428101,470.0299683,35.01200485
235.63917540000003,124.6972733,102.4284134,44.84425354,37.3048439,408.9604187,442.6560669,33.4429245
235.6586304,127.4148788,100.9894409,46.44161987,38.20450592,428.5709534,472.1419373,28.58675003
235.6780853,126.8614197,105.6762543,46.30213928,38.62903595,439.6205444,463.1065063,25.95029831
235.697525,133.4027557,108.875679,48.12206268,39.78722382,472.0299988,499.3151245,25.24674988
235.71698,136.3322906,113.415123,49.78282166,42.03118515,469.2588806,543.8701782,28.77383041
235.7364349,136.5688782,115.5004578,49.49145508,41.21718216,485.4547119,520.5911255,29.80284882
235.75588990000003,134.92001340000002,115.0261993,48.76434708,41.45220566,446.4446716,527.1101685,33.53455734
235.77534480000003,133.5473175,110.9318466,49.19265747,40.35448074,465.789978,511.9973145,34.10885239
235.7947998,128.4468536,108.6022949,46.55813217,39.89453125,425.9872131,470.62747189999993,33.45949936
235.8142548,128.5536041,105.1766205,46.91452789,38.15633774,430.4358215,457.7520752,30.89537239
235.8337097,131.9448242,103.4015198,47.70291901,38.08325195,458.9288025,485.7309265,30.50213814
235.8531494,131.8344879,103.8158493,47.54989243,38.34950256,458.6982727,487.92846680000014,28.05528259
235.87260440000003,147.2643585,104.2301788,51.80647278,38.61575317,525.8833008,550.6174927000002,27.16876411
235.89205930000003,165.76890559999995,104.6445084,54.10771942,38.88200378,526.6519165,575.9696045,30.24915695
235.9115143,146.2252045,106.5574036,51.10667038,39.65381241,513.9066161999998,578.4431762999999,30.88976288
235.9309692,142.3572083,108.23418429999998,50.42599869,40.00128174,498.4653015,532.2507935,38.27131653
235.9504242,131.5260315,108.30361940000002,47.42592239,39.89780426,435.4629211,496.2704163,37.78716278
235.9698792,129.02616880000002,108.3730545,46.53030777,39.79432678,415.9333191,487.7254944,33.3596077
235.9893341,127.6568375,106.646286,46.35299683,39.6908493,444.96575930000006,458.3930664,32.182724
236.0087738,130.03903200000002,91.73734283,47.22462463,34.23162079,458.16571039999985,477.4904175,27.66681862
236.0282288,134.37402340000003,89.88083649,49.04716492,34.51877594,488.4285889,510.1912537,26.95757866
236.0476837,140.90364069999995,92.40576935,50.63643265,36.05587387,499.4088135,537.2696533,29.03322411
236.0671387,138.02001950000002,97.35740662,50.303936,37.50564957,479.8996277,551.9520874,30.97142029
236.0865936,143.61906430000005,96.8653183,50.82329178,37.00463867,490.8821411,545.0150146000002,34.33800125
236.1060486,137.0039825,94.07020569,49.60207367,36.62218475,483.233551,529.5934447999998,36.71785736
236.1255035,136.26220700000002,91.67168427,49.22244263,35.87589264,477.4235535,528.793396,35.98070145
236.3005829,136.8102112,97.15093994,50.06140137,38.24775696,479.7525635,527.4849853999998,34.754673
236.3200378,137.336853,100.5662308,48.97993851,37.85511017,469.4824219,524.840332,32.09981155
236.3394775,130.3465271,95.5752182,47.10249329,36.31361389,436.6451416,473.9548035,37.32692719
236.3589325,131.0009613,92.87042236,47.56515121,35.99568176,450.509613,508.7420349,39.25390244
236.3783875,133.63597109999998,95.7416687,48.02814865,36.36802292,466.13638310000016,501.2992554,37.55140686
236.3978424,130.7619476,97.1031189,47.69399643,36.71832275,446.2703857,498.0195007,32.6149292
236.4172974,131.5583496,97.76490784,47.51174927,37.09085464,441.6063232,490.9067688,34.1545105
236.4367523,139.0682678,98.42669678,49.68355179,37.75206757,489.0997009,533.1047363,34.32990646
236.45620730000005,138.8046875,107.17144009999998,49.87862396,40.68226624,481.1491089,547.7943726,33.33326339999999
236.4756622,146.15953059999995,110.9156647,51.18344498,41.50077057,505.0903931,567.5955811000001,34.36390686
236.4951019,141.22328190000005,113.9023895,50.79027939,41.88924789,469.1922913,564.9367676,39.36148834
236.5145569,137.4563141,109.7506943,49.76990891,40.17271423,479.7961426,527.244751,39.89485168
236.53401180000003,135.975708,112.0444031,49.85153961,40.91679382,472.7249451,533.4805908,40.96218109
236.5534668,135.39181519999997,110.7644196,49.18782425,40.08624649,473.4926147,521.6036987,38.42963791
236.57292180000005,132.4398804,107.6975937,47.67159271,39.25569534,455.6542358,502.36386110000007,35.91604233
236.5923767,127.3027115,103.9731979,46.02769852,38.77090454,419.2390137,473.2252502,34.43956757
236.6118317,130.9286804,101.6269226,47.16754913,38.39251709,444.8927002,489.1569824,34.55523682
236.6312866,133.0081177,103.7372208,48.55309677,38.64881516,458.2072754,498.9920349,33.13461304
236.65072630000003,136.7973633,106.9728394,49.3857193,40.14424515,482.54071039999985,533.828125,30.78951263
236.6701813,135.3396301,111.5623322,49.56393051,40.83381271,498.2958374,523.0105591,32.24565887
236.6896362,173.75595090000004,122.59307859999998,55.07964706,46.22079086,538.9910888999998,651.4049072,34.2712059
236.7090912,170.9425507,137.07409669999998,55.31995773,47.36863708,542.7868042,628.4925537,36.20793152
236.7285461,160.1399841,132.8854675,53.13929367,45.53778839,531.2640381,592.0196533,38.25680161
236.7480011,172.64465330000004,133.5522919,54.74969482,47.58067322,542.7148437999998,648.6672363,44.65633011
236.7674561,159.4083557,133.2598572,53.12282562,45.68829727,527.6062012,603.7741699,41.93858337
236.786911,164.9222565,132.23487849999998,53.89525604,46.11160278,544.116333,612.6582031,37.95597839
236.80636600000003,143.7332916,130.43179320000002,51.26699829,44.62622070000001,483.03564450000016,543.0140991000002,38.33991241
236.8452606,133.2685699,114.422493,48.33312988,40.96123886,442.760376,514.3727416999999,34.62722015
